Location,Year,Planting,Latitude,Longitude,Genetics,id_trial,id_loc,PlantingDate,Mat,Yield_Sim,MaxStage,StartDate,PlantingDate_Sim,DTM_Sim,MatDate_Sim,EndDate,Result
NYH2_2019,2019,2019-05-23,42.732214025000005,-76.65248675,B_112,544,71,2019-05-23,B_112,10719.656014086697,8.924336763818195,2019-04-23,2019-05-23,170,2019-11-09,2019-12-09,Dead from Total Senescence.
NYH3_2019,2019,2019-05-23,42.7321756,-76.65345462500001,B_120,545,72,2019-05-23,B_120,8584.593991511187,8.777581726692254,2019-04-23,2019-05-23,170,2019-11-09,2019-12-09,Dead from Total Senescence.
NYH3_2019,2019,2019-05-23,42.7321756,-76.65345462500001,B_115,546,72,2019-05-23,B_115,9933.19558497157,8.857600096746056,2019-04-23,2019-05-23,170,2019-11-09,2019-12-09,Dead from Total Senescence.
NYH3_2019,2019,2019-05-23,42.7321756,-76.65345462500001,B_130,547,72,2019-05-23,B_130,7280.393283693946,8.659025425750382,2019-04-23,2019-05-23,170,2019-11-09,2019-12-09,Dead from Total Senescence.
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_120,548,73,2019-06-07,B_120,10146.402480848832,11,2019-05-07,2019-06-07,172,2019-11-26,2019-12-26,Harvested at Maturity.
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_103,549,73,2019-06-07,B_103,10642.997855423198,11,2019-05-07,2019-06-07,120,2019-10-05,2019-11-05,Harvested at Maturity.
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_108,550,73,2019-06-07,B_108,10873.108795715303,11,2019-05-07,2019-06-07,130,2019-10-15,2019-11-15,Harvested at Maturity.
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_105,551,73,2019-06-07,B_105,10687.420772268724,11,2019-05-07,2019-06-07,124,2019-10-09,2019-11-09,Harvested at Maturity.
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_110,552,73,2019-06-07,B_110,10876.814068998214,11,2019-05-07,2019-06-07,137,2019-10-22,2019-11-22,Harvested at Maturity.
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_115,553,73,2019-06-07,B_115,10602.045509975302,11,2019-05-07,2019-06-07,145,2019-10-30,2019-11-30,Harvested at Maturity.
OHH1_2019,2019,2019-06-07,39.85685125,-83.67122475,B_112,554,73,2019-06-07,B_112,10789.648087657097,11,2019-05-07,2019-06-07,138,2019-10-23,2019-11-23,Harvested at Maturity.
SCH1_2019,2019,2019-05-02,34.622482250000004,-82.73756775,B_120,555,74,2019-05-02,B_120,10335.741527708173,11,2019-04-02,2019-05-02,117,2019-08-27,2019-09-27,Harvested at Maturity.
SCH1_2019,2019,2019-05-02,34.622482250000004,-82.73756775,B_130,556,74,2019-05-02,B_130,9225.894219332897,8.915971517571732,2019-04-02,2019-05-02,115,2019-08-25,2019-09-25,Dead from Total Senescence.
SCH1_2019,2019,2019-05-02,34.622482250000004,-82.73756775,B_115,557,74,2019-05-02,B_115,10356.294014170397,11,2019-04-02,2019-05-02,114,2019-08-24,2019-09-24,Harvested at Maturity.
TXH1_2019,2019,2019-03-20,30.546318,-96.4329965,B_120,558,75,2019-03-20,B_120,10946.576955024904,11,2019-02-20,2019-03-20,124,2019-07-22,2019-08-22,Harvested at Maturity.
TXH1_2019,2019,2019-03-20,30.546318,-96.4329965,B_115,559,75,2019-03-20,B_115,10732.43271969428,11,2019-02-20,2019-03-20,121,2019-07-19,2019-08-19,Harvested at Maturity.
TXH1_2019,2019,2019-03-20,30.546318,-96.4329965,B_130,560,75,2019-03-20,B_130,11039.139260905638,11,2019-02-20,2019-03-20,131,2019-07-29,2019-08-29,Harvested at Maturity.
TXH2_2019,2019,2019-03-20,30.546318,-96.4329965,B_120,561,75,2019-03-20,B_120,10946.576955024904,11,2019-02-20,2019-03-20,124,2019-07-22,2019-08-22,Harvested at Maturity.
TXH2_2019,2019,2019-03-20,30.546318,-96.4329965,B_115,562,75,2019-03-20,B_115,10732.43271969428,11,2019-02-20,2019-03-20,121,2019-07-19,2019-08-19,Harvested at Maturity.
TXH2_2019,2019,2019-03-20,30.546318,-96.4329965,B_130,563,75,2019-03-20,B_130,11039.139260905638,11,2019-02-20,2019-03-20,131,2019-07-29,2019-08-29,Harvested at Maturity.
TXH3_2019,2019,2019-03-20,30.546318,-96.4329965,B_120,564,75,2019-03-20,B_120,10946.576955024904,11,2019-02-20,2019-03-20,124,2019-07-22,2019-08-22,Harvested at Maturity.
TXH3_2019,2019,2019-03-20,30.546318,-96.4329965,B_130,565,75,2019-03-20,B_130,11039.139260905638,11,2019-02-20,2019-03-20,131,2019-07-29,2019-08-29,Harvested at Maturity.
TXH3_2019,2019,2019-03-20,30.546318,-96.4329965,B_115,566,75,2019-03-20,B_115,10732.43271969428,11,2019-02-20,2019-03-20,121,2019-07-19,2019-08-19,Harvested at Maturity.
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_103,567,76,2019-05-12,B_103,10759.327923708184,11,2019-04-12,2019-05-12,143,2019-10-02,2019-11-02,Harvested at Maturity.
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_105,568,76,2019-05-12,B_105,10898.678155938404,11,2019-04-12,2019-05-12,149,2019-10-08,2019-11-08,Harvested at Maturity.
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_120,569,76,2019-05-12,B_120,12033.115841698724,9.4623835241365,2019-04-12,2019-05-12,167,2019-10-26,2019-11-26,Dead from Total Senescence.
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_108,570,76,2019-05-12,B_108,11256.425653671957,11,2019-04-12,2019-05-12,159,2019-10-18,2019-11-18,Harvested at Maturity.
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_112,571,76,2019-05-12,B_112,11522.723750344949,11,2019-04-12,2019-05-12,177,2019-11-05,2019-12-05,Harvested at Maturity.
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_110,572,76,2019-05-12,B_110,11558.744365225086,11,2019-04-12,2019-05-12,169,2019-10-28,2019-11-28,Harvested at Maturity.
WIH1_2019,2019,2019-05-12,43.060857000000006,-89.494068,B_115,573,76,2019-05-12,B_115,11627.433509318558,11,2019-04-12,2019-05-12,224,2019-12-22,2020-01-22,Harvested at Maturity.
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_120,574,77,2019-06-03,B_120,7245.968514212677,8.695421519934962,2019-05-03,2019-06-03,145,2019-10-26,2019-11-26,Dead from Total Senescence.
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_115,575,77,2019-06-03,B_115,7562.72231730276,8.73894203226466,2019-05-03,2019-06-03,145,2019-10-26,2019-11-26,Dead from Total Senescence.
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_130,576,77,2019-06-03,B_130,6354.603796841348,8.575937576456727,2019-05-03,2019-06-03,145,2019-10-26,2019-11-26,Dead from Total Senescence.
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_108,577,77,2019-06-03,B_108,8646.558398285935,8.87212614846944,2019-05-03,2019-06-03,145,2019-10-26,2019-11-26,Dead from Total Senescence.
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_105,578,77,2019-06-03,B_105,9277.989378471697,8.930745533597504,2019-05-03,2019-06-03,145,2019-10-26,2019-11-26,Dead from Total Senescence.
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_103,579,77,2019-06-03,B_103,10347.494203931084,9.470599330699995,2019-05-03,2019-06-03,145,2019-10-26,2019-11-26,Dead from Total Senescence.
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_110,580,77,2019-06-03,B_110,7791.852357296967,8.796053281587772,2019-05-03,2019-06-03,145,2019-10-26,2019-11-26,Dead from Total Senescence.
WIH2_2019,2019,2019-06-03,43.32076800000001,-89.33189475,B_112,581,77,2019-06-03,B_112,8283.934433007482,8.805995178035202,2019-05-03,2019-06-03,145,2019-10-26,2019-11-26,Dead from Total Senescence.
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_130,582,78,2020-05-14,B_130,11258.112363518909,11,2020-04-14,2020-05-14,133,2020-09-24,2020-10-24,Harvested at Maturity.
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_110,583,78,2020-05-14,B_110,10014.729655042616,11,2020-04-14,2020-05-14,115,2020-09-06,2020-10-06,Harvested at Maturity.
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_108,584,78,2020-05-14,B_108,9464.815776026258,11,2020-04-14,2020-05-14,112,2020-09-03,2020-10-03,Harvested at Maturity.
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_120,585,78,2020-05-14,B_120,10538.10718607503,11,2020-04-14,2020-05-14,122,2020-09-13,2020-10-13,Harvested at Maturity.
DEH1_2020,2020,2020-05-14,38.628981,-75.46566025000001,B_105,586,78,2020-05-14,B_105,8893.972883566026,11,2020-04-14,2020-05-14,109,2020-08-31,2020-09-30,Harvested at Maturity.
GAH1_2020,2020,2020-04-01,31.5079775,-83.558517,B_130,587,79,2020-04-01,B_130,10993.36538708655,11,2020-03-01,2020-04-01,131,2020-08-10,2020-09-10,Harvested at Maturity.
GAH1_2020,2020,2020-04-01,31.5079775,-83.558517,B_120,588,79,2020-04-01,B_120,10088.693189446672,11,2020-03-01,2020-04-01,124,2020-08-03,2020-09-03,Harvested at Maturity.
GAH2_2020,2020,2020-05-05,33.72355555,-83.30265185,B_130,589,80,2020-05-05,B_130,8705.615718336107,8.929854765057362,2020-04-05,2020-05-05,116,2020-08-29,2020-09-29,Dead from Total Senescence.
GAH2_2020,2020,2020-05-05,33.72355555,-83.30265185,B_120,590,80,2020-05-05,B_120,8485.018007989998,11,2020-04-05,2020-05-05,119,2020-09-01,2020-10-01,Harvested at Maturity.
INH1_2020,2020,2020-05-12,40.4787965,-86.9895995,B_130,591,81,2020-05-12,B_130,10604.453883491777,11,2020-04-12,2020-05-12,164,2020-10-23,2020-11-23,Harvested at Maturity.
INH1_2020,2020,2020-05-12,40.4787965,-86.9895995,B_120,592,81,2020-05-12,B_120,10796.709824333346,11,2020-04-12,2020-05-12,148,2020-10-07,2020-11-07,Harvested at Maturity.
INH1_2020,2020,2020-05-12,40.4787965,-86.9895995,B_110,593,81,2020-05-12,B_110,10836.020680727866,11,2020-04-12,2020-05-12,132,2020-09-21,2020-10-21,Harvested at Maturity.
INH1_2020,2020,2020-05-12,40.4787965,-86.9895995,B_115,594,81,2020-05-12,B_115,10791.5612643764,11,2020-04-12,2020-05-12,139,2020-09-28,2020-10-28,Harvested at Maturity.
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_108,595,82,2020-05-25,B_108,10374.236782372283,11,2020-04-25,2020-05-25,163,2020-11-04,2020-12-04,Harvested at Maturity.
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_110,596,82,2020-05-25,B_110,10423.693861679478,11,2020-04-25,2020-05-25,166,2020-11-07,2020-12-07,Harvested at Maturity.
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_120,597,82,2020-05-25,B_120,10529.649532717913,8.937998296638657,2020-04-25,2020-05-25,160,2020-11-01,2020-12-01,Dead from Total Senescence.
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_115,598,82,2020-05-25,B_115,10357.774409361007,11,2020-04-25,2020-05-25,170,2020-11-11,2020-12-11,Harvested at Maturity.
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_105,599,82,2020-05-25,B_105,10744.71383801113,11,2020-04-25,2020-05-25,145,2020-10-17,2020-11-17,Harvested at Maturity.
MIH1_2020,2020,2020-05-25,42.7085775,-84.4705825,B_130,600,82,2020-05-25,B_130,9449.382350223155,8.796281652606002,2020-04-25,2020-05-25,160,2020-11-01,2020-12-01,Dead from Total Senescence.
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_108,601,83,2020-05-15,B_108,12069.1753534029,11,2020-04-15,2020-05-15,148,2020-10-10,2020-11-10,Harvested at Maturity.
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_120,602,83,2020-05-15,B_120,11836.303587331517,8.978562550429828,2020-04-15,2020-05-15,156,2020-10-18,2020-11-18,Dead from Total Senescence.
MNH1_2020,2020,2020-05-07,44.0690783925,-93.5326302825,B_120,603,83,2020-05-07,B_120,12218.15804262582,11,2020-04-07,2020-05-07,186,2020-11-09,2020-12-09,Harvested at Maturity.
MNH1_2020,2020,2020-05-07,44.0690783925,-93.5326302825,B_115,604,83,2020-05-07,B_115,12370.221299123925,11,2020-04-07,2020-05-07,179,2020-11-02,2020-12-02,Harvested at Maturity.
MNH1_2020,2020,2020-05-07,44.0690783925,-93.5326302825,B_110,605,83,2020-05-07,B_110,12704.703833235082,11,2020-04-07,2020-05-07,156,2020-10-10,2020-11-10,Harvested at Maturity.
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_110,606,83,2020-05-15,B_110,12076.37709104734,11,2020-04-15,2020-05-15,173,2020-11-04,2020-12-04,Harvested at Maturity.
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_130,607,83,2020-05-15,B_130,10549.12983490926,8.843210631452376,2020-04-15,2020-05-15,156,2020-10-18,2020-11-18,Dead from Total Senescence.
MNH1_2020,2020,2020-05-15,44.0690783925,-93.5326302825,B_105,608,83,2020-05-15,B_105,12003.746329358655,11,2020-04-15,2020-05-15,144,2020-10-06,2020-11-06,Harvested at Maturity.
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_130,609,84,2020-06-02,B_130,10601.178451351589,11,2020-05-02,2020-06-02,158,2020-11-07,2020-12-07,Harvested at Maturity.
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_120,610,84,2020-06-02,B_120,10068.753581481484,11,2020-05-02,2020-06-02,135,2020-10-15,2020-11-15,Harvested at Maturity.
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_110,611,84,2020-06-02,B_110,9693.049615898864,11,2020-05-02,2020-06-02,126,2020-10-06,2020-11-06,Harvested at Maturity.
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_108,612,84,2020-06-02,B_108,9881.504552778986,11,2020-05-02,2020-06-02,117,2020-09-27,2020-10-27,Harvested at Maturity.
MOH1_1_2020,2020,2020-06-02,38.8978375,-92.2070925,B_105,613,84,2020-06-02,B_105,9439.279931260771,11,2020-05-02,2020-06-02,115,2020-09-25,2020-10-25,Harvested at Maturity.
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_120,614,85,2020-06-02,B_120,10068.753581481486,11,2020-05-02,2020-06-02,135,2020-10-15,2020-11-15,Harvested at Maturity.
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_130,615,85,2020-06-02,B_130,10601.178451351589,11,2020-05-02,2020-06-02,158,2020-11-07,2020-12-07,Harvested at Maturity.
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_115,616,85,2020-06-02,B_115,9905.340976425434,11,2020-05-02,2020-06-02,131,2020-10-11,2020-11-11,Harvested at Maturity.
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_110,617,85,2020-06-02,B_110,9693.049615898864,11,2020-05-02,2020-06-02,126,2020-10-06,2020-11-06,Harvested at Maturity.
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_108,618,85,2020-06-02,B_108,9881.504552778986,11,2020-05-02,2020-06-02,117,2020-09-27,2020-10-27,Harvested at Maturity.
MOH1_2_2020,2020,2020-06-02,38.8958275,-92.2071575,B_105,619,85,2020-06-02,B_105,9439.279931260771,11,2020-05-02,2020-06-02,115,2020-09-25,2020-10-25,Harvested at Maturity.
NEH1_2020,2020,2020-05-12,40.851785,-96.61667,B_130,620,86,2020-05-12,B_130,10358.763013328731,11,2020-04-12,2020-05-12,151,2020-10-10,2020-11-10,Harvested at Maturity.
NEH1_2020,2020,2020-05-12,40.851785,-96.61667,B_120,621,86,2020-05-12,B_120,11013.34323452862,11,2020-04-12,2020-05-12,136,2020-09-25,2020-10-25,Harvested at Maturity.
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_108,622,87,2020-05-22,B_108,10310.506837182738,11,2020-04-22,2020-05-22,159,2020-10-28,2020-11-28,Harvested at Maturity.
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_110,623,87,2020-05-22,B_110,10464.67368366046,11,2020-04-22,2020-05-22,168,2020-11-06,2020-12-06,Harvested at Maturity.
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_120,624,87,2020-05-22,B_120,10180.412583561136,8.946413294582975,2020-04-22,2020-05-22,165,2020-11-03,2020-12-03,Dead from Total Senescence.
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_130,625,87,2020-05-22,B_130,9638.29745656602,8.808678835255654,2020-04-22,2020-05-22,165,2020-11-03,2020-12-03,Dead from Total Senescence.
NYH2_2020,2020,2020-05-22,42.73230075,-76.65036275,B_105,626,87,2020-05-22,B_105,10585.436492306506,11,2020-04-22,2020-05-22,149,2020-10-18,2020-11-18,Harvested at Maturity.
NYH2_2020,2020,2020-05-23,42.73230075,-76.65036275,B_120,627,87,2020-05-23,B_120,10162.746745249162,8.946413294582975,2020-04-23,2020-05-23,164,2020-11-03,2020-12-03,Dead from Total Senescence.
NYH2_2020,2020,2020-05-23,42.73230075,-76.65036275,B_115,628,87,2020-05-23,B_115,10341.614103549213,11,2020-04-23,2020-05-23,182,2020-11-21,2020-12-21,Harvested at Maturity.
NYH3_2020,2020,2020-05-22,42.73227475,-76.65137050000001,B_130,629,88,2020-05-22,B_130,9638.297472247525,8.808678835255654,2020-04-22,2020-05-22,165,2020-11-03,2020-12-03,Dead from Total Senescence.
NYH3_2020,2020,2020-05-22,42.73227475,-76.65137050000001,B_110,630,88,2020-05-22,B_110,10464.673702479053,11,2020-04-22,2020-05-22,168,2020-11-06,2020-12-06,Harvested at Maturity.
NYH3_2020,2020,2020-05-22,42.73227475,-76.65137050000001,B_120,631,88,2020-05-22,B_120,10180.41260498542,8.946413294582975,2020-04-22,2020-05-22,165,2020-11-03,2020-12-03,Dead from Total Senescence.
NYH3_2020,2020,2020-05-23,42.73227475,-76.65137050000001,B_120,632,88,2020-05-23,B_120,10162.746766482376,8.946413294582975,2020-04-23,2020-05-23,164,2020-11-03,2020-12-03,Dead from Total Senescence.
NYS1_2020,2020,2020-05-22,42.7322645,-76.65174300000001,B_110,633,89,2020-05-22,B_110,10464.673709897928,11,2020-04-22,2020-05-22,168,2020-11-06,2020-12-06,Harvested at Maturity.
NYS1_2020,2020,2020-05-22,42.7322645,-76.65174300000001,B_120,634,89,2020-05-22,B_120,10180.412613431545,8.946413294582975,2020-04-22,2020-05-22,165,2020-11-03,2020-12-03,Dead from Total Senescence.
NYS1_2020,2020,2020-05-22,42.7322645,-76.65174300000001,B_115,635,89,2020-05-22,B_115,10362.58466710562,11,2020-04-22,2020-05-22,183,2020-11-21,2020-12-21,Harvested at Maturity.
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_108,636,90,2020-06-02,B_108,10501.499492327714,11,2020-05-02,2020-06-02,138,2020-10-18,2020-11-18,Harvested at Maturity.
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_110,637,90,2020-06-02,B_110,10705.25060281425,11,2020-05-02,2020-06-02,144,2020-10-24,2020-11-24,Harvested at Maturity.
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_120,638,90,2020-06-02,B_120,11009.784579114166,11,2020-05-02,2020-06-02,167,2020-11-16,2020-12-16,Harvested at Maturity.
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_130,639,90,2020-06-02,B_130,10125.817478353769,8.879547762320316,2020-05-02,2020-06-02,154,2020-11-03,2020-12-03,Dead from Total Senescence.
OHH1_2020,2020,2020-06-02,39.85643475,-83.67288725,B_105,640,90,2020-06-02,B_105,10292.73030900284,11,2020-05-02,2020-06-02,133,2020-10-13,2020-11-13,Harvested at Maturity.
SCH1_2020,2020,2020-05-11,34.62225,-82.736661,B_130,641,91,2020-05-11,B_130,10327.576953208143,11,2020-04-11,2020-05-11,128,2020-09-16,2020-10-16,Harvested at Maturity.
SCH1_2020,2020,2020-05-11,34.62225,-82.736661,B_120,642,91,2020-05-11,B_120,9697.898117423838,11,2020-04-11,2020-05-11,118,2020-09-06,2020-10-06,Harvested at Maturity.
SCH1_2020,2020,2020-05-12,34.62225,-82.736661,B_120,643,91,2020-05-12,B_120,9669.189017925391,11,2020-04-12,2020-05-12,117,2020-09-06,2020-10-06,Harvested at Maturity.
SCH1_2020,2020,2020-05-12,34.62225,-82.736661,B_115,644,91,2020-05-12,B_115,9769.59099387492,11,2020-04-12,2020-05-12,113,2020-09-02,2020-10-02,Harvested at Maturity.
SCH1_2020,2020,2020-05-12,34.62225,-82.736661,B_110,645,91,2020-05-12,B_110,9742.179816879538,11,2020-04-12,2020-05-12,110,2020-08-30,2020-09-30,Harvested at Maturity.
TXH1_2020,2020,2020-03-11,30.53781575,-96.4283715,B_130,646,92,2020-03-11,B_130,8665.479631422015,11,2020-02-11,2020-03-11,131,2020-07-20,2020-08-20,Harvested at Maturity.
TXH1_2020,2020,2020-03-11,30.53781575,-96.4283715,B_120,647,92,2020-03-11,B_120,8764.385770613648,11,2020-02-11,2020-03-11,124,2020-07-13,2020-08-13,Harvested at Maturity.
TXH1_2020,2020,2020-03-11,30.53781575,-96.4283715,B_110,648,92,2020-03-11,B_110,9686.80813221694,11,2020-02-11,2020-03-11,119,2020-07-08,2020-08-08,Harvested at Maturity.
TXH1_2020,2020,2020-03-11,30.53781575,-96.4283715,B_115,649,92,2020-03-11,B_115,9187.307095829095,11,2020-02-11,2020-03-11,121,2020-07-10,2020-08-10,Harvested at Maturity.
TXH2_2020,2020,2020-03-11,30.53825625,-96.42790225,B_120,650,93,2020-03-11,B_120,8764.380048280826,11,2020-02-11,2020-03-11,124,2020-07-13,2020-08-13,Harvested at Maturity.
TXH2_2020,2020,2020-03-11,30.53825625,-96.42790225,B_130,651,93,2020-03-11,B_130,8665.473125924907,11,2020-02-11,2020-03-11,131,2020-07-20,2020-08-20,Harvested at Maturity.
TXH3_2020,2020,2020-04-08,30.53869475,-96.4274175,B_130,652,94,2020-04-08,B_130,11332.574855751034,11,2020-03-08,2020-04-08,120,2020-08-06,2020-09-06,Harvested at Maturity.
TXH3_2020,2020,2020-04-08,30.53869475,-96.4274175,B_120,653,94,2020-04-08,B_120,10653.33886736108,11,2020-03-08,2020-04-08,114,2020-07-31,2020-08-31,Harvested at Maturity.
TXH3_2020,2020,2020-04-08,30.53869475,-96.4274175,B_110,654,94,2020-04-08,B_110,9611.837170239298,11,2020-03-08,2020-04-08,108,2020-07-25,2020-08-25,Harvested at Maturity.
TXH3_2020,2020,2020-04-08,30.53869475,-96.4274175,B_115,655,94,2020-04-08,B_115,10316.29788282252,11,2020-03-08,2020-04-08,111,2020-07-28,2020-08-28,Harvested at Maturity.
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_108,656,95,2020-05-07,B_108,10944.284203205269,11,2020-04-07,2020-05-07,157,2020-10-11,2020-11-11,Harvested at Maturity.
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_120,657,95,2020-05-07,B_120,11388.669086821725,8.979860905581067,2020-04-07,2020-05-07,166,2020-10-20,2020-11-20,Dead from Total Senescence.
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_110,658,95,2020-05-07,B_110,11490.012957996883,11,2020-04-07,2020-05-07,165,2020-10-19,2020-11-19,Harvested at Maturity.
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_130,659,95,2020-05-07,B_130,10743.245755413316,8.842238154459793,2020-04-07,2020-05-07,166,2020-10-20,2020-11-20,Dead from Total Senescence.
WIH1_2020,2020,2020-05-07,43.05505505000001,-89.52853825,B_105,660,95,2020-05-07,B_105,11076.3004965194,11,2020-04-07,2020-05-07,148,2020-10-02,2020-11-02,Harvested at Maturity.
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_130,661,96,2020-05-13,B_130,10192.44666622514,8.805962516342458,2020-04-13,2020-05-13,160,2020-10-20,2020-11-20,Dead from Total Senescence.
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_108,662,96,2020-05-13,B_108,11445.25084340326,11,2020-04-13,2020-05-13,158,2020-10-18,2020-11-18,Harvested at Maturity.
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_110,663,96,2020-05-13,B_110,11423.72709723545,11,2020-04-13,2020-05-13,177,2020-11-06,2020-12-06,Harvested at Maturity.
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_120,664,96,2020-05-13,B_120,11247.100660714666,8.955508956598347,2020-04-13,2020-05-13,160,2020-10-20,2020-11-20,Dead from Total Senescence.
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_115,665,96,2020-05-13,B_115,11543.83642251827,11,2020-04-13,2020-05-13,183,2020-11-12,2020-12-12,Harvested at Maturity.
WIH2_2020,2020,2020-05-13,43.294786,-89.38396800000001,B_105,666,96,2020-05-13,B_105,10804.907681316578,11,2020-04-13,2020-05-13,148,2020-10-08,2020-11-08,Harvested at Maturity.
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_110,667,97,2020-05-21,B_110,11184.706196902169,8.945022348466562,2020-04-21,2020-05-21,150,2020-10-18,2020-11-18,Dead from Total Senescence.
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_108,668,97,2020-05-21,B_108,11420.891628618552,8.984117424223381,2020-04-21,2020-05-21,150,2020-10-18,2020-11-18,Dead from Total Senescence.
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_130,669,97,2020-05-21,B_130,8683.770591221897,8.664400863603625,2020-04-21,2020-05-21,150,2020-10-18,2020-11-18,Dead from Total Senescence.
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_120,670,97,2020-05-21,B_120,9792.549984869716,8.78566193314472,2020-04-21,2020-05-21,150,2020-10-18,2020-11-18,Dead from Total Senescence.
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_115,671,97,2020-05-21,B_115,10925.078947899705,8.878108841299019,2020-04-21,2020-05-21,150,2020-10-18,2020-11-18,Dead from Total Senescence.
WIH3_2020,2020,2020-05-21,44.115703,-89.54491325000001,B_105,672,97,2020-05-21,B_105,11121.196459376832,11,2020-04-21,2020-05-21,170,2020-11-07,2020-12-07,Harvested at Maturity.
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_130,673,98,2021-04-27,B_130,10922.721866263768,11,2021-03-27,2021-04-27,140,2021-09-14,2021-10-14,Harvested at Maturity.
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_120,674,98,2021-04-27,B_120,10710.746764133608,11,2021-03-27,2021-04-27,130,2021-09-04,2021-10-04,Harvested at Maturity.
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_108,675,98,2021-04-27,B_108,10420.542605507057,11,2021-03-27,2021-04-27,121,2021-08-26,2021-09-26,Harvested at Maturity.
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_110,676,98,2021-04-27,B_110,10451.932471853688,11,2021-03-27,2021-04-27,124,2021-08-29,2021-09-29,Harvested at Maturity.
DEH1_2021,2021,2021-04-27,38.63525,-75.45625,B_105,677,98,2021-04-27,B_105,10314.400444716706,11,2021-03-27,2021-04-27,119,2021-08-24,2021-09-24,Harvested at Maturity.
