Hybrid,Genetics,Mat
W10004_0842/PHK76,127.6238675338137,B_130
W10004_0842/PHP02,108.53951235147883,B_108
W10004_0842/PHZ51,131.04136751248944,B_130
W10004_0843/PHK76,127.6238675338137,B_130
W10004_0843/PHP02,111.80560215984559,B_110
W10004_0843/PHZ51,130.56078072039912,B_130
W10004_0844/PHK76,127.6238675338137,B_130
W10004_0844/PHP02,108.53951235147883,B_108
W10004_0844/PHZ51,130.56078072039912,B_130
W10004_0847/PHK76,127.6238675338137,B_130
W10004_0847/PHP02,108.53951235147883,B_108
W10004_0847/PHZ51,130.56078072039912,B_130
W10004_0848/PHK76,127.6238675338137,B_130
W10004_0848/PHP02,108.53951235147883,B_108
W10004_0848/PHZ51,130.7322132045455,B_130
W10004_0851/PHK76,129.12442487218786,B_130
W10004_0851/PHP02,108.53951235147883,B_108
W10004_0851/PHZ51,130.56078072039912,B_130
W10004_0852/PHK76,129.12442487218786,B_130
W10004_0852/PHP02,108.53951235147883,B_108
W10004_0852/PHZ51,130.64649696247233,B_130
W10004_0856/PHK76,127.6238675338137,B_130
W10004_0856/PHP02,108.53951235147883,B_108
W10004_0856/PHZ51,130.56078072039912,B_130
W10004_0858/PHK76,127.68806902397661,B_130
W10004_0858/PHP02,108.53951235147883,B_108
W10004_0858/PHZ51,130.56078072039912,B_130
W10004_0859/PHK76,127.68806902397661,B_130
W10004_0859/PHP02,108.53951235147883,B_108
W10004_0859/PHZ51,130.7322132045455,B_130
W10004_0866/PHK76,127.6238675338137,B_130
W10004_0866/PHP02,108.53951235147883,B_108
W10004_0866/PHZ51,130.7322132045455,B_130
W10004_0868/PHK76,127.6238675338137,B_130
W10004_0868/PHP02,108.53951235147883,B_108
W10004_0868/PHZ51,130.7322132045455,B_130
W10004_0869/PHK76,127.6238675338137,B_130
W10004_0869/PHP02,108.53951235147883,B_108
W10004_0869/PHZ51,130.7322132045455,B_130
W10004_0876/PHK76,127.68806902397661,B_130
W10004_0876/PHP02,108.53951235147883,B_108
W10004_0876/PHZ51,130.56078072039912,B_130
W10004_0877/PHK76,127.6238675338137,B_130
W10004_0877/PHP02,108.53951235147883,B_108
W10004_0877/PHZ51,130.7322132045455,B_130
W10004_0879/PHK76,127.6238675338137,B_130
W10004_0879/PHP02,108.53951235147883,B_108
W10004_0879/PHZ51,130.56078072039912,B_130
W10004_0884/PHK76,127.68806902397661,B_130
W10004_0884/PHP02,108.53951235147883,B_108
W10004_0884/PHZ51,130.7322132045455,B_130
W10004_0885/PHK76,127.6238675338137,B_130
W10004_0885/PHP02,108.53951235147883,B_108
W10004_0885/PHZ51,130.7322132045455,B_130
W10004_0886/PHK76,126.4572181947949,B_130
W10004_0886/PHP02,111.80560215984559,B_110
W10004_0886/PHZ51,130.56078072039912,B_130
W10004_0888/PHK76,127.68806902397661,B_130
W10004_0888/PHP02,111.80560215984559,B_110
W10004_0888/PHZ51,130.56078072039912,B_130
W10004_0889/PHK76,127.6238675338137,B_130
W10004_0889/PHP02,108.53951235147883,B_108
W10004_0889/PHZ51,130.56078072039912,B_130
W10004_0891/PHK76,127.68806902397661,B_130
W10004_0891/PHP02,108.53951235147883,B_108
W10004_0891/PHZ51,130.7322132045455,B_130
W10004_0892/PHK76,127.6238675338137,B_130
W10004_0892/PHP02,108.53951235147883,B_108
W10004_0892/PHZ51,130.56078072039912,B_130
W10004_0894/PHK76,127.68806902397661,B_130
W10004_0894/PHP02,108.53951235147883,B_108
W10004_0894/PHZ51,130.56078072039912,B_130
W10004_0896/PHK76,127.6238675338137,B_130
W10004_0896/PHP02,108.53951235147883,B_108
W10004_0896/PHZ51,130.7322132045455,B_130
W10004_0897/PHK76,127.5596660436508,B_130
W10004_0897/PHZ51,111.80560215984559,B_110
W10004_0900/PHK76,127.6238675338137,B_130
W10004_0900/PHP02,108.53951235147883,B_108
W10004_0900/PHZ51,130.7322132045455,B_130
W10004_0901/PHK76,127.6238675338137,B_130
W10004_0901/PHP02,108.53951235147883,B_108
W10004_0901/PHZ51,130.56078072039912,B_130
W10004_0907/PHK76,127.6238675338137,B_130
W10004_0907/PHP02,108.53951235147883,B_108
W10004_0907/PHZ51,130.7322132045455,B_130
W10004_0913/PHK76,127.6238675338137,B_130
W10004_0913/PHP02,108.53951235147883,B_108
W10004_0913/PHZ51,130.7322132045455,B_130
W10004_0914/PHK76,127.6238675338137,B_130
W10004_0914/PHP02,108.53951235147883,B_108
W10004_0914/PHZ51,130.56078072039912,B_130
W10004_0916/PHK76,127.6238675338137,B_130
W10004_0916/PHP02,108.53951235147883,B_108
W10004_0916/PHZ51,131.04136751248944,B_130
W10004_0918/PHK76,127.68806902397661,B_130
W10004_0918/PHP02,108.53951235147883,B_108
W10004_0918/PHZ51,130.56078072039912,B_130
W10004_0920/PHK76,127.6238675338137,B_130
W10004_0920/PHP02,108.53951235147883,B_108
W10004_0920/PHZ51,130.56078072039912,B_130
W10004_0922/PHK76,129.12442487218786,B_130
W10004_0922/PHP02,108.53951235147883,B_108
W10004_0922/PHZ51,130.56078072039912,B_130
W10004_0928/PHK76,127.68806902397661,B_130
W10004_0928/PHP02,108.53951235147883,B_108
W10004_0928/PHZ51,130.7322132045455,B_130
W10004_0930/PHK76,127.6238675338137,B_130
W10004_0930/PHP02,108.53951235147883,B_108
W10004_0930/PHZ51,130.56078072039912,B_130
W10004_0932/PHK76,127.6238675338137,B_130
W10004_0932/PHP02,111.80560215984559,B_110
W10004_0932/PHZ51,130.7322132045455,B_130
W10004_0935/PHK76,127.6238675338137,B_130
W10004_0935/PHP02,108.53951235147883,B_108
W10004_0935/PHZ51,130.56078072039912,B_130
W10004_0938/PHK76,130.56078072039912,B_130
W10004_0938/PHP02,108.53951235147883,B_108
W10004_0938/PHZ51,129.12442487218786,B_130
W10004_0940/PHK76,127.6238675338137,B_130
W10004_0940/PHP02,111.80560215984559,B_110
W10004_0940/PHZ51,130.7322132045455,B_130
W10004_0943/PHK76,127.6238675338137,B_130
W10004_0943/PHP02,108.53951235147883,B_108
W10004_0943/PHZ51,130.56078072039912,B_130
W10004_0949/PHK76,127.6238675338137,B_130
W10004_0949/PHP02,108.53951235147883,B_108
W10004_0949/PHZ51,130.7322132045455,B_130
W10004_0950/PHK76,127.68806902397661,B_130
W10004_0950/PHP02,108.53951235147883,B_108
W10004_0950/PHZ51,130.7322132045455,B_130
W10004_0951/PHK76,127.6238675338137,B_130
W10004_0951/PHP02,108.53951235147883,B_108
W10004_0951/PHZ51,130.56078072039912,B_130
W10004_0953/PHK76,127.6238675338137,B_130
W10004_0953/PHP02,108.53951235147883,B_108
W10004_0953/PHZ51,130.56078072039912,B_130
W10004_0955/PHK76,127.6238675338137,B_130
W10004_0955/PHP02,111.80560215984559,B_110
W10004_0955/PHZ51,130.7322132045455,B_130
W10004_0956/PHK76,127.6238675338137,B_130
W10004_0956/PHP02,108.53951235147883,B_108
W10004_0956/PHZ51,130.7322132045455,B_130
W10004_0963/PHK76,127.6238675338137,B_130
W10004_0963/PHP02,108.53951235147883,B_108
W10004_0963/PHZ51,130.56078072039912,B_130
W10004_0964/PHK76,129.12442487218786,B_130
W10004_0964/PHP02,108.53951235147883,B_108
W10004_0964/PHZ51,130.56078072039912,B_130
W10004_0965/PHK76,127.6238675338137,B_130
W10004_0965/PHP02,108.53951235147883,B_108
W10004_0965/PHZ51,131.0288971282618,B_130
W10004_0966/PHK76,127.6238675338137,B_130
W10004_0966/PHP02,108.53951235147883,B_108
W10004_0966/PHZ51,130.7322132045455,B_130
W10004_0969/PHK76,127.6238675338137,B_130
W10004_0969/PHP02,108.53951235147883,B_108
W10004_0969/PHZ51,130.56078072039912,B_130
W10004_0970/PHK76,127.6238675338137,B_130
W10004_0970/PHP02,108.53951235147883,B_108
W10004_0970/PHZ51,130.64649696247233,B_130
W10004_0971/PHK76,127.6238675338137,B_130
W10004_0971/PHP02,108.53951235147883,B_108
W10004_0971/PHZ51,130.56078072039912,B_130
W10004_0974/PHK76,127.6238675338137,B_130
W10004_0974/PHP02,108.53951235147883,B_108
W10004_0974/PHZ51,131.04136751248944,B_130
W10004_0975/PHK76,127.6238675338137,B_130
W10004_0975/PHP02,108.53951235147883,B_108
W10004_0975/PHZ51,131.04136751248944,B_130
W10004_0981/PHK76,127.6238675338137,B_130
W10004_0981/PHP02,108.53951235147883,B_108
W10004_0981/PHZ51,130.7322132045455,B_130
W10004_0982/PHK76,127.68806902397661,B_130
W10004_0982/PHP02,108.53951235147883,B_108
W10004_0982/PHZ51,130.7322132045455,B_130
W10004_0984/PHK76,127.6238675338137,B_130
W10004_0984/PHP02,108.53951235147883,B_108
W10004_0984/PHZ51,130.7322132045455,B_130
W10004_0988/PHK76,127.6238675338137,B_130
W10004_0988/PHP02,108.53951235147883,B_108
W10004_0988/PHZ51,130.56078072039912,B_130
W10004_0991/PHK76,127.6238675338137,B_130
W10004_0991/PHP02,108.53951235147883,B_108
W10004_0991/PHZ51,130.56078072039912,B_130
W10004_0996/PHK76,127.68806902397661,B_130
W10004_0996/PHP02,108.53951235147883,B_108
W10004_0996/PHZ51,130.64649696247233,B_130
W10004_0997/PHK76,127.68806902397661,B_130
W10004_0997/PHP02,111.80560215984559,B_110
W10004_0997/PHZ51,130.56078072039912,B_130
W10004_1000/PHK76,127.6238675338137,B_130
W10004_1000/PHP02,108.53951235147883,B_108
W10004_1000/PHZ51,130.7322132045455,B_130
W10004_1001/PHK76,127.68806902397661,B_130
W10004_1001/PHP02,108.53951235147883,B_108
W10004_1001/PHZ51,130.56078072039912,B_130
W10004_1002/PHK76,127.6238675338137,B_130
W10004_1002/PHP02,108.53951235147883,B_108
W10004_1002/PHZ51,130.7322132045455,B_130
W10004_1004/PHK76,127.68806902397661,B_130
W10004_1004/PHP02,108.53951235147883,B_108
W10004_1004/PHZ51,130.7322132045455,B_130
W10004_1007/PHK76,127.6238675338137,B_130
W10004_1007/PHP02,124.4912964604701,B_120
W10004_1007/PHZ51,130.64649696247233,B_130
W10004_1011/PHK76,127.68806902397661,B_130
W10004_1011/PHP02,108.53951235147883,B_108
W10004_1011/PHZ51,131.04136751248944,B_130
W10004_1014/PHK76,127.6238675338137,B_130
W10004_1014/PHP02,108.53951235147883,B_108
W10004_1014/PHZ51,129.12442487218786,B_130
W10004_1015/PHK76,127.6238675338137,B_130
W10004_1015/PHP02,108.53951235147883,B_108
W10004_1015/PHZ51,130.7322132045455,B_130
W10004_1018/PHK76,127.6238675338137,B_130
W10004_1018/PHP02,111.80560215984559,B_110
W10004_1018/PHZ51,130.7322132045455,B_130
W10004_1020/PHK76,127.6238675338137,B_130
W10004_1020/PHP02,108.53951235147883,B_108
W10004_1020/PHZ51,130.64649696247233,B_130
W10004_1032/PHK76,127.6238675338137,B_130
W10004_1032/PHP02,108.53951235147883,B_108
W10004_1032/PHZ51,131.04136751248944,B_130
W10004_1037/PHK76,127.6238675338137,B_130
W10004_1037/PHP02,108.53951235147883,B_108
W10004_1037/PHZ51,130.7322132045455,B_130
W10004_1045/PHK76,127.6238675338137,B_130
W10004_1045/PHP02,108.53951235147883,B_108
W10004_1045/PHZ51,130.7322132045455,B_130
W10004_1052/PHK76,127.68806902397661,B_130
W10004_1052/PHP02,111.80560215984559,B_110
W10004_1052/PHZ51,130.7322132045455,B_130
W10004_1057/PHK76,127.6238675338137,B_130
W10004_1057/PHP02,108.53951235147883,B_108
W10004_1057/PHZ51,130.7322132045455,B_130
W10004_1063/PHK76,127.68806902397661,B_130
W10004_1063/PHP02,111.80560215984559,B_110
W10004_1063/PHZ51,130.56078072039912,B_130
W10004_1064/PHK76,127.6238675338137,B_130
W10004_1064/PHP02,108.53951235147883,B_108
W10004_1064/PHZ51,130.56078072039912,B_130
W10004_1072/PHK76,127.6238675338137,B_130
W10004_1072/PHP02,108.53951235147883,B_108
W10004_1072/PHZ51,130.7322132045455,B_130
W10004_1080/PHK76,127.6238675338137,B_130
W10004_1080/PHP02,108.53951235147883,B_108
W10004_1080/PHZ51,130.56078072039912,B_130
W10004_1081/PHK76,127.6238675338137,B_130
W10004_1081/PHP02,108.53951235147883,B_108
W10004_1081/PHZ51,130.7322132045455,B_130
W10004_1084/PHK76,127.6238675338137,B_130
W10004_1084/PHP02,108.53951235147883,B_108
W10004_1084/PHZ51,130.7322132045455,B_130
W10004_1099/PHK76,127.6238675338137,B_130
W10004_1099/PHP02,108.53951235147883,B_108
W10004_1099/PHZ51,130.7322132045455,B_130
W10004_1104/PHK76,127.6238675338137,B_130
W10004_1104/PHP02,111.80560215984559,B_110
W10004_1104/PHZ51,130.7322132045455,B_130
W10004_1105/PHK76,127.68806902397661,B_130
W10004_1105/PHP02,108.53951235147883,B_108
W10004_1105/PHZ51,130.7322132045455,B_130
W10004_1112/PHK76,127.6238675338137,B_130
W10004_1112/PHP02,111.80560215984559,B_110
W10004_1112/PHZ51,130.7322132045455,B_130
W10004_1117/PHK76,127.6238675338137,B_130
W10004_1117/PHP02,108.53951235147883,B_108
W10004_1117/PHZ51,130.7322132045455,B_130
W10004_1118/PHK76,127.6238675338137,B_130
W10004_1118/PHP02,108.53951235147883,B_108
W10004_1118/PHZ51,130.7322132045455,B_130
W10004_1123/PHK76,127.6238675338137,B_130
W10004_1123/PHP02,108.53951235147883,B_108
W10004_1123/PHZ51,130.56078072039912,B_130
W10004_1140/PHK76,127.6238675338137,B_130
W10004_1140/PHP02,108.53951235147883,B_108
W10004_1140/PHZ51,130.7322132045455,B_130
W10004_1143/PHK76,127.68806902397661,B_130
W10004_1143/PHP02,111.80560215984559,B_110
W10004_1143/PHZ51,130.56078072039912,B_130
W10004_1146/PHK76,127.6238675338137,B_130
W10004_1146/PHP02,108.53951235147883,B_108
W10004_1146/PHZ51,130.64649696247233,B_130
W10004_1156/PHK76,127.6238675338137,B_130
W10004_1156/PHP02,108.53951235147883,B_108
W10004_1156/PHZ51,130.56078072039912,B_130
W10005_0029/LH244,126.13108057256335,B_130
W10005_0029/PHB47,109.1619317069632,B_108
W10005_0037/PHB47,109.57096328641634,B_108
W10005_0107/LH198,120.45754333603601,B_120
W10005_0107/LH244,125.79848227556151,B_120
W10005_0107/PHB47,116.69768798522169,B_115
W10005_0111/LH195,120.45754333603601,B_120
W10005_0111/LH244,126.13108057256335,B_130
W10005_0111/PHB47,120.45754333603601,B_120
W10005_0147/CG102,109.6697880334942,B_108
W10005_0147/LH198,118.4279333743936,B_120
W10005_0147/LH244,126.13108057256335,B_130
W10005_0147/PHB47,115.85723677402896,B_115
W10005_0220/LH198,110.5658864113617,B_110
W10005_0220/LH244,126.13108057256335,B_130
W10005_0220/PHB47,110.6118769878237,B_110
W10006_0003/PHB47,109.86390905916245,B_108
W10006_0004/PHB47,109.86390905916245,B_108
W10006_0009/PHB47,117.0427171038011,B_115
W10008_0001/PHB47,109.90989963562444,B_108
W10008_0009/PHB47,110.5658864113617,B_110
W10008_0017/PHB47,115.82525178855309,B_115
W10008_0018/PHB47,117.0427171038011,B_115
W10008_0037/PHB47,104.0219822189578,B_103
W10008_0042/PHB47,102.05241589654221,B_103
W10008_0053/PHB47,117.0427171038011,B_115
W10008_0059/PHB47,110.5658864113617,B_110
W10008_0063/PHB47,109.1619317069632,B_108
W10008_0065/PHB47,104.42409350377059,B_103
W10008_0069/PHB47,115.85723677402896,B_115
W10008_0092/PHB47,101.35043854434295,B_100
W10008_0099/PHB47,120.45754333603601,B_120
W10008_0119/PHB47,110.5658864113617,B_110
W10010_0018/LH244,121.82247851339339,B_120
W10010_0032/LH244,123.72899948978102,B_120
W10010_0084/LH244,124.79492905931171,B_120
W10010_0093/LH244,125.79848227556151,B_120
W10010_0101/LH244,123.6666231365001,B_120
W10010_0118/LH244,126.13108057256335,B_130
W10010_0124/LH244,126.13108057256335,B_130
W10010_0148/LH244,126.13108057256335,B_130
W10010_0170/LH244,126.13108057256335,B_130
W10010_0175/LH244,122.27433767002859,B_120
W10010_0188/LH244,121.03239643296446,B_120
W10010_0189/LH244,126.13108057256335,B_130
W10010_0215/LH244,122.1068947944517,B_120
W10010_0239/LH244,123.6666231365001,B_120
W10010_0270/LH244,124.73255270603082,B_120
W10010_0279/LH244,124.79492905931171,B_120
W10010_0294/LH244,126.13108057256335,B_130
W10010_0310/LH244,123.79137584306191,B_120
W10010_0311/LH244,125.79848227556151,B_120
W10010_0337/LH244,126.13108057256335,B_130
W10010_0346/LH244,125.79848227556151,B_120
W10010_0358/LH244,126.13108057256335,B_130
W10010_0366/LH244,123.72899948978102,B_120
W10010_0381/LH244,120.971141683526,B_120
W10010_0452/LH244,121.94498801227031,B_120
W10010_0464/LH244,121.89321399507935,B_120
W22/LH244,121.89321399507935,B_120
W37A/PHB47,114.01782395884341,B_115
WF9/H95,115.51220765544954,B_115
WF9/LH195,107.54098053402814,B_108
WF9/MO17,110.5658864113617,B_110
WF9/OH43,110.5658864113617,B_110
WF9/PHB47,126.13999654410864,B_130
Z013E0002/LH185,122.70726242202065,B_120
Z013E0002/LH82,115.5262116537618,B_115
Z013E0002/PHZ51,120.45754333603601,B_120
Z013E0006/LH185,104.22369388644866,B_103
Z013E0006/LH195,120.9926360128205,B_120
Z013E0006/LH198,131.28735707539678,B_130
Z013E0006/LH82,128.3718077402402,B_130
Z013E0006/PHZ51,114.4708011722915,B_115
Z013E0007/LH185,128.3718077402402,B_130
Z013E0007/LH195,120.9926360128205,B_120
Z013E0007/LH82,105.93110700256611,B_105
Z013E0007/PHZ51,108.48405900854699,B_108
Z013E0009/LH195,120.9926360128205,B_120
Z013E0009/PHZ51,131.28735707539678,B_130
Z013E0012/LH185,98.8820327309524,B_100
Z013E0012/LH82,120.72508967442826,B_120
Z013E0012/PHZ51,122.70726242202065,B_120
Z013E0014/PHZ51,126.13999654410864,B_130
Z013E0019/PHZ51,120.45754333603601,B_120
Z013E0020/LH82,121.51295381750631,B_120
Z013E0020/PHZ51,109.93733437188645,B_108
Z013E0021/LH195,131.28735707539678,B_130
Z013E0021/PB80,120.9926360128205,B_120
Z013E0022/LH82,108.48405900854699,B_108
Z013E0022/PB80,120.9926360128205,B_120
Z013E0022/PHZ51,117.0427171038011,B_115
Z013E0026/LH82,115.5262116537618,B_115
Z013E0026/PHZ51,120.45754333603601,B_120
Z013E0027/LH195,131.28735707539678,B_130
Z013E0027/PB80,120.9926360128205,B_120
Z013E0028/LH185,110.72519851496452,B_110
Z013E0028/LH82,120.72508967442826,B_120
Z013E0028/PHZ51,108.48405900854699,B_108
Z013E0032/LH185,120.9926360128205,B_120
Z013E0032/LH195,131.28735707539678,B_130
Z013E0034/LH185,122.56836429897663,B_120
Z013E0034/LH82,120.45754333603601,B_120
Z013E0034/PHZ51,108.48405900854699,B_108
Z013E0036/PHZ51,110.5658864113617,B_110
Z013E0037/LH195,131.28735707539678,B_130
Z013E0037/LH82,121.51295381750631,B_120
Z013E0037/PHZ51,120.9926360128205,B_120
Z013E0044/LH195,115.5262116537618,B_115
Z013E0044/PB80,120.45754333603601,B_120
Z013E0045/PHZ51,117.0427171038011,B_115
Z013E0046/LH185,131.28735707539678,B_130
Z013E0046/PB80,120.9926360128205,B_120
Z013E0047/LH195,120.9926360128205,B_120
Z013E0047/PHZ51,108.48405900854699,B_108
Z013E0052/LH185,120.9926360128205,B_120
Z013E0052/LH82,117.0427171038011,B_115
Z013E0052/PHZ51,120.45754333603601,B_120
Z013E0055/LH185,120.45754333603601,B_120
Z013E0055/LH82,119.0176765583108,B_120
Z013E0055/PHZ51,111.3460138722465,B_110
Z013E0056/LH82,117.0427171038011,B_115
Z013E0056/PHZ51,98.8820327309524,B_100
Z013E0058/LH195,120.9926360128205,B_120
Z013E0058/PHZ51,107.96237491737675,B_108
Z013E0059/LH185,120.45754333603601,B_120
Z013E0059/PHZ51,103.68304586974969,B_103
Z013E0062/LH195,120.9926360128205,B_120
Z013E0062/PB80,131.28735707539678,B_130
Z013E0063/LH185,117.0427171038011,B_115
Z013E0063/PHZ51,98.8820327309524,B_100
Z013E0066/PHZ51,112.76338805617405,B_112
Z013E0067/LH185,118.75013021991856,B_120
Z013E0067/LH198,131.28735707539678,B_130
Z013E0067/PHZ51,115.5262116537618,B_115
Z013E0072/LH185,117.0427171038011,B_115
Z013E0072/LH198,131.28735707539678,B_130
Z013E0072/LH82,120.45754333603601,B_120
Z013E0072/PHZ51,114.73834751068375,B_115
Z013E0073/PHZ51,120.45754333603601,B_120
Z013E0078/LH185,125.47008601960842,B_120
Z013E0078/LH195,120.9926360128205,B_120
Z013E0078/PHZ51,112.76338805617405,B_112
Z013E0079/LH82,120.45754333603601,B_120
Z013E0079/PHZ51,98.8820327309524,B_100
Z013E0080/LH185,99.9443648388216,B_100
Z013E0080/LH82,125.47008601960842,B_120
Z013E0080/PHZ51,117.0427171038011,B_115
Z013E0082/LH185,120.45754333603601,B_120
Z013E0082/LH195,131.28735707539678,B_130
Z013E0082/LH82,108.48405900854699,B_108
Z013E0082/PHZ51,121.78050015589857,B_120
Z013E0087/LH185,118.4279333743936,B_120
Z013E0087/LH198,120.9926360128205,B_120
Z013E0087/LH82,119.80554070138886,B_120
Z013E0087/PHZ51,120.45754333603601,B_120
Z013E0090/LH185,98.8820327309524,B_100
Z013E0090/LH82,117.0427171038011,B_115
Z013E0090/PHZ51,122.56836429897663,B_120
Z013E0093/LH185,117.0427171038011,B_115
Z013E0093/PHZ51,98.8820327309524,B_100
Z022E0003/LH185,117.0427171038011,B_115
Z022E0003/LH82,104.42409350377059,B_103
Z022E0003/PHZ51,128.3718077402402,B_130
Z022E0005/LH185,120.45754333603601,B_120
Z022E0005/PHZ51,119.80554070138886,B_120
Z022E0006/CG102,115.55770545016085,B_115
Z022E0006/LH195,120.9926360128205,B_120
Z022E0006/LH198,131.28735707539678,B_130
Z022E0006/PHZ51,118.4279333743936,B_120
Z022E0008/LH185,105.93110700256611,B_105
Z022E0008/PHZ51,112.76338805617405,B_112
Z022E0009/LH185,120.45754333603601,B_120
Z022E0009/LH195,106.7930126053669,B_105
Z022E0009/LH82,124.68222187653035,B_120
Z022E0009/PHZ51,117.0427171038011,B_115
Z022E0017/LH185,106.7930126053669,B_105
Z022E0017/LH195,120.9926360128205,B_120
Z022E0017/PHZ51,117.0427171038011,B_115
Z022E0023/LH185,110.6578675642857,B_110
Z022E0023/LH82,115.86514800296992,B_115
Z022E0023/PHZ51,117.0427171038011,B_115
Z022E0025/LH185,110.6578675642857,B_110
Z022E0025/LH82,118.75013021991856,B_120
Z022E0025/PHZ51,109.1619317069632,B_108
Z022E0027/PHZ51,110.6578675642857,B_110
Z022E0036/LH185,116.61311593163117,B_115
Z022E0036/LH198,131.28735707539678,B_130
Z022E0036/LH82,120.9926360128205,B_120
Z022E0036/PB80,109.1619317069632,B_108
Z022E0036/PHZ51,104.42409350377059,B_103
Z022E0042/LH82,118.75013021991856,B_120
Z022E0042/PHZ51,101.6530631173615,B_100
Z022E0046/LH82,111.3460138722465,B_110
Z022E0046/PHZ51,120.45754333603601,B_120
Z022E0048/LH185,108.8229953577551,B_108
Z022E0048/LH195,120.9926360128205,B_120
Z022E0048/LH82,110.6578675642857,B_110
Z022E0048/PHZ51,118.75013021991856,B_120
Z022E0050/LH82,119.0176765583108,B_120
Z022E0050/PHZ51,120.45754333603601,B_120
Z022E0051/LH185,120.9926360128205,B_120
Z022E0051/LH195,131.28735707539678,B_130
Z022E0053/CG102,104.42409350377059,B_103
Z022E0053/LH185,120.45754333603601,B_120
